module	trait	nObs	bicor	Z	t	p
orange	prop_achieved_post	18	0.107405823834164	0.431286871580708	0.432123013358755	0.671419227390626
orange	do_you_prepare_your_own_fo_base	43	0.038662020350733	0.247681176100714	0.247742945928004	0.805569855071324
orange	ever_have_trouble_being_ab_base	43	-0.142082384470428	-0.915968370709772	0.919095534799986	0.363421448179158
orange	follow_a_special_diet_eat_base	43	-0.28128737598738	-1.8510120316826	1.87690054258603	0.0676604169280638
orange	how_willing_are_you_to_mak_base	43	-0.211298675112677	-1.37366431729978	1.38422534232165	0.173778108442019
orange	do_you_prepare_your_own_fo_wk26	41	0.13022862788202	0.81792247063363	0.820262886552393	0.41705164012568
orange	ever_have_trouble_being_ab_wk26	41	-0.196255660494072	-1.24172555621869	1.24992377420864	0.218776084257063
orange	follow_a_special_diet_eat_wk26	41	-0.249610704473412	-1.59245954156944	1.60977369367982	0.115513029065682
orange	how_willing_are_you_to_mak_wk26	41	-0.278635897672216	-1.78733428191702	1.8118350680426	0.0777171471728059
orange	do_you_prepare_your_own_fo_wk36	41	0.146980331797006	0.924588704484674	0.927970176974101	0.35913089199674
orange	ever_have_trouble_being_ab_wk36	41	-0.266591984869789	-1.70608009492493	1.72738123723538	0.0920122295200132
orange	follow_a_special_diet_eat_wk36	41	-0.30494054844754	-1.96691013821412	1.99959085015331	0.0525450544777338
orange	how_willing_are_you_to_mak_wk36	41	0.00116674014902613	0.00728629320155509	0.00728629485467404	0.994223573816816
orange	do_you_prepare_your_own_fo_mth3	41	0.00658229745052723	0.0411070280867299	0.0411073249341802	0.967420065230078
orange	ever_have_trouble_being_ab_mth3	41	-0.228615492385782	-1.45338663211836	1.4665420204287	0.150518378711973
orange	follow_a_special_diet_eat_mth3	41	-0.176790105253496	-1.11577679588353	1.12172258182525	0.268839576283307
orange	how_willing_are_you_to_mak_mth3	41	-0.119657720134538	-0.750859604020967	0.75267000288676	0.456167579702351
orange	do_you_prepare_your_own_fo_mth6	42	0.0480950354112942	0.3044145741244	0.304532127576517	0.762301338611772
orange	ever_have_trouble_being_ab_mth6	42	-0.241633899853343	-1.5590572828547	1.57489506654825	0.123157871819606
orange	follow_a_special_diet_eat_mth6	42	-0.116485856832289	-0.74008081892801	0.74177096226827	0.462559469735874
orange	how_willing_are_you_to_mak_mth6	42	-0.117675820062185	-0.747711407676082	0.749454395188749	0.457968606093786
orange	Percent_CpG_Methylated	43	-0.0141530093271975	-0.0906295286421858	0.0906325547082619	0.928225906330517
orange	Percent_Duplicated_Reads	43	0.0348751209691803	0.223400333766507	0.22344565928473	0.824298285420658
orange	Deduplicated_Reads	43	-0.212107822189044	-1.37908848886905	1.38977530969422	0.172097799583185
orange	Duplicate_Reads_Removed	43	-0.0426691090128592	-0.273381597734124	0.273464661632156	0.78586895079435
orange	Aligned_Uniquely	43	-0.170671223425127	-1.10362932821084	1.10910175114351	0.273849683587592
orange	Aligned_Ambiguously	43	-0.139975339877965	-0.902202913805154	0.905191106913073	0.370652866288434
orange	Aligned_Reads_Total	43	-0.168370356700334	-1.08846067924474	1.0937103320287	0.280466389225431
orange	Mapping_Efficiency	43	-0.0279210586150982	-0.178828487517299	0.178851735856871	0.858935011772726
orange	Percent_Aligned_Total	43	-0.022200366190955	-0.142175063197716	0.142186745969377	0.887628924089979
orange	Total_Reads	43	-0.172019938331537	-1.11252653465441	1.11813251449169	0.270019275315801
darkolivegreen4	group	43	0.000748017314482722	0.00478964868970109	0.00478964913635989	0.996201656945514
darkolivegreen4	age	43	0.171550148569458	1.10942694311865	1.11498615051204	0.271349461899467
darkolivegreen4	gest_age	43	-0.246677218838038	-1.61276537021484	1.62987166393579	0.110788637010541
darkolivegreen4	gest_age_at_birth	43	0.0151400229048238	0.0969508557712253	0.0969545602303903	0.923234882462839
darkolivegreen4	preterm	43	-0.0369603307245333	-0.236769443021332	0.236823402971655	0.813973084695178
darkolivegreen4	height_base	43	-0.0613634147407013	-0.393411858370611	0.393659423346906	0.695872339376679
darkolivegreen4	weight_base	43	0.0627557730947294	0.402361773003078	0.402626623490239	0.689314594224722
darkolivegreen4	weight_wk26	41	0.0419176511866852	0.26192913067989	0.26200593289511	0.794695804977861
darkolivegreen4	weight_wk36	39	0.0163112490986613	0.0992262554056829	0.0992306562156019	0.921490824086541
darkolivegreen4	weight_mth3	41	0.0393968198127745	0.246160469622923	0.246224218540698	0.806800016192421
darkolivegreen4	weight_mth6	42	0.0830462601231231	0.526443136987067	0.527051263045997	0.601069050031214
darkolivegreen4	bmi	43	0.115946920951786	0.745776602019397	0.747463876425491	0.459049294830847
darkolivegreen4	bmi_base	43	0.0996824235311747	0.640405740942536	0.641473929079256	0.524784916130171
darkolivegreen4	parity_base	43	0.0670740427724822	0.430129244726491	0.43045280842709	0.669120679896848
darkolivegreen4	gwg	39	-0.253815734136341	-1.57839838780343	1.59617131343538	0.118957598659772
darkolivegreen4	egwg	39	-0.208339511325966	-1.28610818828715	1.29571214588806	0.203099983056081
darkolivegreen4	ppwr	42	0.0965601264580822	0.61260857717948	0.613566965931169	0.542975172184992
darkolivegreen4	ppwr_e	42	0.126288529064033	0.803006090251114	0.805165302426544	0.425484668900102
darkolivegreen4	apo	43	-0.0376504218034422	-0.241194340201329	0.241251382503045	0.8105627568826
darkolivegreen4	apo_hdp	14	0.311980181377421	1.11799587619931	1.13750553272534	0.277530289752899
darkolivegreen4	apo_gdm	14	-0.428303253489089	-1.58592425474285	1.64190839487567	0.126537240339218
darkolivegreen4	apo_other	14	0.146443297773372	0.51096827184341	0.512823177169744	0.617383679786011
darkolivegreen4	race_eth_new	43	0.105545306534043	0.678346119717431	0.679615707208554	0.500567089421249
darkolivegreen4	White_vs_nonwhite	43	0.123434397395944	0.794416898144399	0.796456496035487	0.430354597159938
darkolivegreen4	total_number_of_pregnancie_30f336_base	43	0.0489668628814308	0.313791865641175	0.313917480810041	0.755175415180527
darkolivegreen4	total_number_abortions_base	20	-0.0362030728613711	-0.153663787187486	0.153697385644081	0.879558378094616
darkolivegreen4	pregtype_conception_base	43	-0.141393983769412	-0.911470086056884	0.914551373007568	0.365774646430741
darkolivegreen4	pregtype_planned_base	43	0.0449503527180531	0.288016780186231	0.288113912156956	0.774711042988577
darkolivegreen4	other_children_base	43	-0.149867533287296	-0.966903281611072	0.970582106633368	0.337447718004214
darkolivegreen4	moth_marit_stat_base	43	0.000698852517816537	0.00447484022371795	0.0044748405879667	0.996451308301112
darkolivegreen4	mother_s_education_base	43	-0.22721532572415	-1.48073038015811	1.49396324938949	0.142842102315077
darkolivegreen4	father_s_age_at_enrollment_base	42	0.183537280659937	1.17409575135876	1.1808510977205	0.244635943587673
darkolivegreen4	fathers_country_of_birth_us_base	42	0.0481615503207204	0.304836228039549	0.304954270687113	0.761982155877356
darkolivegreen4	father_s_race_base	42	0.272489048746049	1.76803288697303	1.79115122398486	0.0808380853009425
darkolivegreen4	father_s_hispanic_base	42	0.203030286671049	1.30216969740193	1.3113892952539	0.19720427323043
darkolivegreen4	father_s_education_base	42	-0.0618254960195454	-0.391518124522226	0.391768232524373	0.697308945745703
darkolivegreen4	father_currently_employed_base	42	0.0892304091323046	0.565847632819679	0.566602831259778	0.574149796040087
darkolivegreen4	low_income	43	-0.17292338658501	-1.11848878236743	1.12418546913187	0.267473327759918
darkolivegreen4	low_access	43	-0.066377170627046	-0.425647129867502	0.425960682156658	0.672364429394584
darkolivegreen4	second_hand_base	43	0.103840405068733	0.667308441520319	0.668517035953364	0.507550173730779
darkolivegreen4	second_hand_days_base	43	0.102952265600027	0.661560119595389	0.662737738147118	0.51120729920571
darkolivegreen4	second_hand_rules_base	43	-0.0614352594785706	-0.393873629976087	0.394122067832697	0.695533422952721
darkolivegreen4	PM2.5_7Days_base	42	-0.188180235962635	-1.20451109317114	1.21180581532753	0.232696705377499
darkolivegreen4	PM2.5_30Days_base	42	-0.193986550864881	-1.24262523265162	1.25063550857641	0.218333947297538
darkolivegreen4	PM2.5_90Days_base	42	-0.0593727545023892	-0.375948441358878	0.376169878441617	0.708778497686495
darkolivegreen4	PM2.5_7Days_wk26	23	0.0417469180713398	0.191419666215905	0.19147533695757	0.849992448092226
darkolivegreen4	PM2.5_30Days_wk26	22	0.0564054043894678	0.252520668647092	0.252654876762948	0.803113465881166
darkolivegreen4	PM2.5_90Days_wk26	21	-0.0540858345157863	-0.235984973885349	0.236100269249651	0.815881321201535
darkolivegreen4	PM2.5_7Days_wk36	23	0.231595614586331	1.08091439411559	1.09096544372111	0.28764787286385
darkolivegreen4	PM2.5_30Days_wk36	23	0.160414604714189	0.741516758322439	0.744756876940669	0.46467245304614
darkolivegreen4	PM2.5_90Days_wk36	22	0.12128997435007	0.545108902566724	0.546459703003904	0.59079491808804
darkolivegreen4	PM2.5_7Days_mth3	23	-0.0787961841011711	-0.361839589933802	0.362215698379226	0.720810441100023
darkolivegreen4	PM2.5_30Days_mth3	22	-0.159947802365632	-0.721503680626986	0.724637684928525	0.477066991212946
darkolivegreen4	PM2.5_90Days_mth3	22	-0.11746154621427	-0.527740113831469	0.528965806126804	0.602651082497285
darkolivegreen4	PM2.5_7Days_mth6	21	-0.180690805316334	-0.79635652825333	0.800794071000642	0.433151058678143
darkolivegreen4	PM2.5_30Days_mth6	20	-0.069143030354276	-0.293817856321315	0.294052773591921	0.772081497087061
darkolivegreen4	PM2.5_90Days_mth6	20	-0.23390712651271	-1.0111008938467	1.02069916356707	0.32092044497155
darkolivegreen4	do_any_close_friends_or_re_base	43	0.139393219591724	0.898401350214601	0.901351904071378	0.372665774204906
darkolivegreen4	KCAL_base	40	-0.372654485139444	-2.41338125949004	2.4755068675711	0.0178775782335339
darkolivegreen4	HEI2015C9_FATTYACID_base	40	0.097156002981004	0.600804997958336	0.601756636519983	0.550909754775876
darkolivegreen4	HEI2015C12_SFAT_base	40	-0.116602266346021	-0.722069031475567	0.72372137082344	0.473668783566191
darkolivegreen4	HEI2015_TOTAL_SCORE_base	40	-0.218435224417093	-1.36857597414413	1.37984644686423	0.175699333808847
darkolivegreen4	KCAL_wk36	36	-0.310220040866752	-1.87050442649103	1.90275076015445	0.0655696308245909
darkolivegreen4	HEI2015C9_FATTYACID_wk36	36	0.00748916619653219	0.0436697842813068	0.0436701925200238	0.96542276929097
darkolivegreen4	HEI2015C12_SFAT_wk36	36	-0.0120948837654844	-0.0705281246418817	0.0705298443708919	0.944185171518281
darkolivegreen4	HEI2015_TOTAL_SCORE_wk36	36	0.154803758179639	0.909969206708825	0.913667307562332	0.367325696419899
darkolivegreen4	KCAL_mth6	24	-0.047302852515821	-0.222035749948644	0.222118686017599	0.826270505597659
darkolivegreen4	HEI2015C9_FATTYACID_mth6	24	-0.313373456838311	-1.52101675833034	1.54781530685432	0.135932658167873
darkolivegreen4	HEI2015C12_SFAT_mth6	24	-0.153874913824343	-0.727515948945007	0.730436575474312	0.472830883446859
darkolivegreen4	HEI2015_TOTAL_SCORE_mth6	24	-0.272511836048978	-1.31132373737513	1.32847329615752	0.197638616589872
darkolivegreen4	reap_base	43	0.112240821310705	0.721732970768807	0.723262192311424	0.473625056511611
darkolivegreen4	reap_wk26	41	0.0668425101619818	0.418054697529132	0.418367003850717	0.67797371239916
darkolivegreen4	reap_wk36	41	0.131639911025676	0.826889664253927	0.82930794950301	0.411977445091221
darkolivegreen4	reap_mth3	41	0.0980920451318708	0.614560820301154	0.615553225519131	0.541765213570675
darkolivegreen4	reap_mth6	42	-0.00100418827338369	-0.00635104642183536	0.00635104748922875	0.994964201187793
darkolivegreen4	ppaq_total_base	43	0.0747262226658808	0.479374897898759	0.479822830288323	0.633903283860897
darkolivegreen4	ppaq_light_base	43	0.060086152640935	0.385203119610667	0.385435507165519	0.701907334753888
darkolivegreen4	ppaq_mod_base	43	0.112414365127459	0.722858393397829	0.724394782847886	0.472937102907218
darkolivegreen4	ppaq_house_base	43	0.0686415953311995	0.440212912712355	0.44055977402236	0.661845916972706
darkolivegreen4	ppaq_total_mth3	41	-0.0733792771354482	-0.459078597674003	0.459492180623105	0.648431913303795
darkolivegreen4	ppaq_light_mth3	41	-0.00335389655356884	-0.0209451557988226	0.0209451950664959	0.983396170338046
darkolivegreen4	ppaq_mod_mth3	41	-0.0938304253281268	-0.587699618035416	0.588567464053865	0.559545006994387
darkolivegreen4	ppaq_house_mth3	41	-0.00878954465020698	-0.0548921023596601	0.0548928091903762	0.956504108288386
darkolivegreen4	ppaq_total_mth6	42	-0.0709891332090573	-0.449731185045019	0.450110288346772	0.655060990370484
darkolivegreen4	ppaq_light_mth6	42	-0.107980682731432	-0.685602807912797	0.686946382229081	0.496080099116715
darkolivegreen4	ppaq_mod_mth6	42	0.0290244835186706	0.183618524591389	0.183644320839288	0.855220273282663
darkolivegreen4	ppaq_house_mth6	42	-0.0608815555987198	-0.38552556312997	0.385764360195151	0.701715309375368
darkolivegreen4	epds_base	43	-0.0701666633546486	-0.450025380678126	0.450395961702744	0.654797687355478
darkolivegreen4	epds_3a_base	43	-0.2220631742236	-1.44598718201523	1.45830873763765	0.152373916170473
darkolivegreen4	epds_mth3	41	-0.298734769915296	-1.92427011082453	1.95486463434818	0.0577937487037075
darkolivegreen4	epds_3a_mth3	41	-0.261572900357178	-1.67238602115884	1.69244694188178	0.0985364271252478
darkolivegreen4	epds_mth6	42	-0.278464818609889	-1.80893077596876	1.83369534744826	0.0741473550079518
darkolivegreen4	epds_3a_mth6	42	-0.298630718163636	-1.94806155429682	1.97901127295304	0.0547275861611325
darkolivegreen4	sleep_base	43	0.0544237819123868	0.348826911901755	0.348999479513061	0.728875737435061
darkolivegreen4	sleep_wk36	41	0.0543085720416306	0.339490953863463	0.339658191081257	0.73593640152579
darkolivegreen4	sleep_mth6	42	0.0360491756091663	0.22809384558156	0.228143294603256	0.82069711803402
darkolivegreen4	rhodes_base	43	0.171646122459189	1.11006012034471	1.11562886104349	0.271077365914053
darkolivegreen4	rhodes_wk26	41	-0.125228575971886	-0.786179207435446	0.788257434206621	0.435311452600978
darkolivegreen4	rhodes_wk36	41	0.203876830018471	1.29130449620462	1.30052593122571	0.201053585293599
darkolivegreen4	covid_essential_base	43	-0.224684750297269	-1.46365502495924	1.47643457667784	0.147467217346069
darkolivegreen4	covid_test_yes_base	35	-0.0305796704095245	-0.175721619423372	0.17574902448097	0.861565152857039
darkolivegreen4	covid_schedule_base	43	-0.0752141662803518	-0.482516921384276	0.482973721122059	0.631683449699357
darkolivegreen4	covid_mask_base	43	-0.0780590658620383	-0.500840798763333	0.50135165281594	0.618805060080821
darkolivegreen4	covid_visit_base	43	0.419014625837155	2.8589706442194	2.9549155612707	0.00516323111270015
darkolivegreen4	covid_wipe_base	43	-0.0607866176180627	-0.389704726443908	0.389945357870686	0.698595405512079
darkolivegreen4	covid_essential_wk36	41	-0.343399549616397	-2.23534384667713	2.28338338932279	0.0279378758582393
darkolivegreen4	covid_test_yes_wk36	34	-0.26882950387174	-1.55903874563382	1.57885030762492	0.124205950876484
darkolivegreen4	covid_schedule_wk36	41	0.0657818586874565	0.411401675185232	0.411699305077036	0.682813797081421
darkolivegreen4	covid_mask_wk36	41	-0.0213772171856251	-0.133521020067627	0.133531192925893	0.894459964292868
darkolivegreen4	covid_visit_wk36	41	0.11862985211374	0.744348137845508	0.746111822542308	0.460073807491611
darkolivegreen4	covid_wipe_wk36	41	0.154980178309501	0.975713417792397	0.979687904332016	0.333278715310197
darkolivegreen4	covid_essential_mth6	42	-0.222360057394772	-1.43021952078576	1.44244053492279	0.15696324324349
darkolivegreen4	covid_test_yes_mth6	30	-0.111006783389282	-0.589823398959569	0.59104555456998	0.559231370581807
darkolivegreen4	covid_schedule_mth6	42	0.0792626123911654	0.502354569765807	0.502882962488062	0.617804370909202
darkolivegreen4	infant_gender_mth3	41	-0.178554195146231	-1.12715264290046	1.13328234967979	0.264014616324507
darkolivegreen4	feeding_mth3	41	-0.00939346871415307	-0.0586639188062161	0.0586647815846315	0.953518679588923
darkolivegreen4	ex_feeding_mth3	41	0.00939346871415307	0.0586639188062163	0.0586647815846315	0.953518679588923
darkolivegreen4	feeding_mth6	42	0.12607905193388	0.801659804516574	0.803808168959276	0.426259042626855
darkolivegreen4	ex_feeding_mth6	42	-0.12607905193388	-0.801659804516574	0.803808168959276	0.426259042626855
darkolivegreen4	infant_weight_bbmr	23	-0.090918374360944	-0.41779406409025	0.418373088325696	0.679921899622621
darkolivegreen4	breastfeeding	42	-0.0313857764197673	-0.198566296740703	0.198598919956707	0.843582487171253
darkolivegreen4	n_weights_pre	43	-0.210956976890972	-1.37137430385275	1.38188251799085	0.17449122575471
darkolivegreen4	n_weights_post	42	0.075864954105806	0.480735809179012	0.481198865308702	0.632997133984333
darkolivegreen4	n_weights_total	43	-0.204419094228052	-1.32762411011181	1.33715698187854	0.188543168114009
darkolivegreen4	tasks_comp_pre	19	-0.168295854552656	-0.700566459514203	0.703942244197378	0.49099949265944
darkolivegreen4	tasks_fail_pre	19	-0.199598894908746	-0.834165171023861	0.839867401334577	0.412638970224985
darkolivegreen4	total_tasks_pre	19	-0.209170421045967	-0.875350387225338	0.881940977369689	0.390108815180662
darkolivegreen4	prop_tasks_pre	17	0.188947025908508	0.740688643424852	0.745211978102087	0.467660549288454
darkolivegreen4	tasks_comp_post	19	-0.131403040566054	-0.544939636691849	0.546527541014059	0.591805040311532
darkolivegreen4	tasks_fail_post	19	-0.140540328775818	-0.583323582154277	0.585271465995804	0.566053838301872
darkolivegreen4	total_tasks_post	19	-0.151051502360826	-0.627603947536339	0.630030333807613	0.537051863111294
darkolivegreen4	prop_tasks_post	18	0.21855275008976	0.888543028130668	0.895868499788468	0.383603598500472
darkolivegreen4	n_goals_pre	19	-0.168295854552656	-0.700566459514203	0.703942244197378	0.49099949265944
darkolivegreen4	n_achieved_pre	17	-0.109524265870261	-0.425894086338882	0.426752951327114	0.67562097541605
darkolivegreen4	prop_achieved_pre	17	0.110664445433826	0.430364164079709	0.431250368502753	0.672419863702519
darkolivegreen4	n_goals_post	19	-0.131403040566054	-0.544939636691849	0.546527541014059	0.591805040311532
darkolivegreen4	n_achieved_post	18	-0.272637984451278	-1.11884573311348	1.13349237845257	0.273706753445615
darkolivegreen4	prop_achieved_post	18	-0.178363679864977	-0.721168357755869	0.725081670628636	0.478873044598028
darkolivegreen4	do_you_prepare_your_own_fo_base	43	0.157667107910514	1.01805465429992	1.02234929743818	0.312610269724053
darkolivegreen4	ever_have_trouble_being_ab_base	43	-0.155787197050603	-1.00571422459315	1.00985445349651	0.31848790469998
darkolivegreen4	follow_a_special_diet_eat_base	43	-0.173672173094383	-1.12343180512902	1.12920443158353	0.265375303208245
darkolivegreen4	how_willing_are_you_to_mak_base	43	-0.0510698885679572	-0.327291579507812	0.327434116018276	0.745005627527795
darkolivegreen4	do_you_prepare_your_own_fo_wk26	41	0.158333957121496	0.997184718481473	1.00142763636252	0.322793303344296
darkolivegreen4	ever_have_trouble_being_ab_wk26	41	-0.155238919661801	-0.977369090821108	0.981363861007452	0.332462338386129
darkolivegreen4	follow_a_special_diet_eat_wk26	41	0.0222321682504515	0.138862727768402	0.138874171086102	0.890264223372158
darkolivegreen4	how_willing_are_you_to_mak_wk26	41	-0.0519682349722457	-0.324834160544318	0.324980657289975	0.746932660237994
darkolivegreen4	do_you_prepare_your_own_fo_wk36	41	0.210303321386266	1.33323639613164	1.3433870793102	0.186911793640005
darkolivegreen4	ever_have_trouble_being_ab_wk36	41	-0.0917690114892538	-0.57471426083979	0.575525827069253	0.568241843589847
darkolivegreen4	follow_a_special_diet_eat_wk36	41	0.151338261121689	0.952423290115213	0.956119692290402	0.344901269374584
darkolivegreen4	how_willing_are_you_to_mak_wk36	41	-0.0028589409433788	-0.0178541291128785	0.0178541534349372	0.98584623353438
darkolivegreen4	do_you_prepare_your_own_fo_mth3	41	0.187390587947097	1.18424780421161	1.19135818298865	0.240713054136736
darkolivegreen4	ever_have_trouble_being_ab_mth3	41	-0.096121384012247	-0.60213688724411	0.603070295663006	0.549953196177227
darkolivegreen4	follow_a_special_diet_eat_mth3	41	-0.0364486155447399	-0.227722410065088	0.227772879719451	0.821012757455519
darkolivegreen4	how_willing_are_you_to_mak_mth3	41	-0.0729015041335762	-0.456078859023199	0.456484386030516	0.650573888431028
darkolivegreen4	do_you_prepare_your_own_fo_mth6	42	0.15503901908463	0.988524692883498	0.99255447708636	0.326893684020352
darkolivegreen4	ever_have_trouble_being_ab_mth6	42	-0.0612574647183639	-0.387911921067402	0.388155180576042	0.699959379990261
darkolivegreen4	follow_a_special_diet_eat_mth6	42	-0.270065493195492	-1.75148735714516	1.77396107825332	0.0836823266417171
darkolivegreen4	how_willing_are_you_to_mak_mth6	42	-0.02522222760437	-0.159553213358985	0.15957013799135	0.874022743977632
darkolivegreen4	Percent_CpG_Methylated	43	0.0779134620755683	0.499902774698859	0.500410763208803	0.619461498250906
darkolivegreen4	Percent_Duplicated_Reads	43	-0.338754928956104	-2.25828835086712	2.3053973311515	0.0262789695229331
darkolivegreen4	Deduplicated_Reads	43	0.103731087518787	0.666600845812131	0.667805598251903	0.507999599791265
darkolivegreen4	Duplicate_Reads_Removed	43	-0.29286582270204	-1.93181031854358	1.96125010358071	0.0566654103110352
darkolivegreen4	Aligned_Uniquely	43	-0.0833373442056144	-0.53485989095186	0.535482100253433	0.595209466430416
darkolivegreen4	Aligned_Ambiguously	43	-0.116535906994584	-0.749599609675115	0.751312977238012	0.456755372772857
darkolivegreen4	Aligned_Reads_Total	43	-0.0862833780542327	-0.553860392590728	0.554551313424175	0.582214257779804
darkolivegreen4	Mapping_Efficiency	43	-0.0363584242521591	-0.232910174472831	0.232961538492756	0.816950394334245
darkolivegreen4	Percent_Aligned_Total	43	-0.0842956241180582	-0.541039288292577	0.541683318644565	0.590968435710202
darkolivegreen4	Total_Reads	43	-0.0816366897014529	-0.523895785202526	0.524480501192452	0.602768730366091
mediumorchid	group	43	-0.206404660817061	-1.34089802487528	1.35072012530467	0.184193237378963
mediumorchid	age	43	-0.0519928718698542	-0.333217292314583	0.333367712559803	0.740555638900652
mediumorchid	gest_age	43	0.0803003985225068	0.515282880061819	0.515839223099221	0.608737450199779
mediumorchid	gest_age_at_birth	43	0.0719088413878218	0.461237345598316	0.461636325443485	0.646782192087956
mediumorchid	preterm	43	0.0479161088520102	0.307047931256438	0.307165619573412	0.760272109095888
mediumorchid	height_base	43	-0.0381401435904232	-0.24433459928502	0.244393898838283	0.808144719107364
mediumorchid	weight_base	43	-0.0449286231356392	-0.287877361406148	0.287974352381146	0.77481711848886
mediumorchid	weight_wk26	41	-0.096951095274751	-0.607367175065622	0.608325126489403	0.546498663232009
mediumorchid	weight_wk36	39	0.00332870565634431	0.0202478008248001	0.0202478382169857	0.983954465735045
mediumorchid	weight_mth3	41	-0.0195133011058096	-0.121875996782814	0.121883733326015	0.903616972894873
mediumorchid	weight_mth6	42	0.00941844303494898	0.0595692254514446	0.059570106209339	0.952794655512962
mediumorchid	bmi	43	-0.102558238414701	-0.659010190755144	0.660174239844997	0.512834032662722
mediumorchid	bmi_base	43	-0.0264447638365686	-0.169368596902064	0.169388347432088	0.866324183240569
mediumorchid	parity_base	43	-0.140454592266478	-0.905333167992907	0.908352593189347	0.369000552925478
mediumorchid	gwg	39	0.154277999696186	0.945990067646364	0.949808032633985	0.348372979777465
mediumorchid	egwg	39	0.0205186221533519	0.124827426000225	0.12483618765659	0.901329035063349
mediumorchid	ppwr	42	0.151809713973673	0.967608404871669	0.97138757035486	0.3371929658807
mediumorchid	ppwr_e	42	0.0711112522803771	0.450507452567515	0.450888522669047	0.654504729047795
mediumorchid	apo	43	-0.0418960994635521	-0.268423056331855	0.268501681665991	0.789659607489154
mediumorchid	apo_hdp	14	-0.00501266607600168	-0.017364530089479	0.017364602810029	0.986431124530958
mediumorchid	apo_gdm	14	-0.311532675402361	-1.11627878205163	1.1356983734436	0.278256845472911
mediumorchid	apo_other	14	0.254661958410061	0.902023649521182	0.912251715001676	0.379598543644443
mediumorchid	race_eth_new	43	-0.140222538900943	-0.903817449512736	0.906821724577098	0.369800049255138
mediumorchid	White_vs_nonwhite	43	-0.1600656778491	-1.03381066244164	1.0383079840282	0.305211590013536
mediumorchid	total_number_of_pregnancie_30f336_base	43	-0.174625272922636	-1.12972549593178	1.13559578666789	0.262720641237998
mediumorchid	total_number_abortions_base	20	-0.236479698221421	-1.02265449757787	1.03258622078613	0.315472818066475
mediumorchid	pregtype_conception_base	43	-0.101146968807588	-0.649878927252032	0.650995240140957	0.51868166454541
mediumorchid	pregtype_planned_base	43	0.235002042818774	1.53340335118191	1.54810206581975	0.129282904109802
mediumorchid	other_children_base	43	-0.16520105895158	-1.06758658808861	1.07253969655555	0.289750277606723
mediumorchid	moth_marit_stat_base	43	0.156587400089288	1.01096614212982	1.01517162643969	0.315977566715128
mediumorchid	mother_s_education_base	43	0.104840392892945	0.673781965083637	0.675026088538283	0.503448375045799
mediumorchid	father_s_age_at_enrollment_base	42	-0.00759014195306323	-0.0480051945493514	0.0480056555002981	0.961950630995774
mediumorchid	fathers_country_of_birth_us_base	42	-0.219696506362227	-1.41250848625987	1.42428034415229	0.162120541314728
mediumorchid	father_s_race_base	42	0.124672271680083	0.792620453319023	0.794696923181357	0.431479927725757
mediumorchid	father_s_hispanic_base	42	0.150242456462923	0.957464832259132	0.961126297425736	0.342262952578281
mediumorchid	father_s_education_base	42	0.29924086645443	1.95229915406527	1.98345192974777	0.0542108650410633
mediumorchid	father_currently_employed_base	42	0.0630286848213981	0.399157531447051	0.39942256950194	0.69170661864463
mediumorchid	low_income	43	-0.132925215680394	-0.856203438250605	0.858757221586023	0.395467455733293
mediumorchid	low_access	43	-0.122703653235093	-0.789665893629193	0.791669098144377	0.433110098136601
mediumorchid	second_hand_base	43	-0.0341638607336936	-0.218840612578293	0.218883218898082	0.82782698732897
mediumorchid	second_hand_days_base	43	0.126690450780327	0.815597103723608	0.817804316585313	0.418196393180046
mediumorchid	second_hand_rules_base	43	-0.14992641031261	-0.967288944006773	0.970972176182247	0.337255773979266
mediumorchid	PM2.5_7Days_base	42	-0.140877816036055	-0.896955100048101	0.899964899864959	0.373525329900649
mediumorchid	PM2.5_30Days_base	42	-0.0671794593732998	-0.425521116333129	0.425842223799528	0.672505522535512
mediumorchid	PM2.5_90Days_base	42	-0.0502559200966619	-0.31811434340075	0.318248494256914	0.751952151194009
mediumorchid	PM2.5_7Days_wk26	23	0.275521797520139	1.29608748210944	1.3134362746182	0.203206251780447
mediumorchid	PM2.5_30Days_wk26	22	0.302243504206707	1.39524748969879	1.41799248636517	0.171586485275923
mediumorchid	PM2.5_90Days_wk26	21	0.0919698627203923	0.402023404592697	0.402593613337896	0.691740826367171
mediumorchid	PM2.5_7Days_wk36	23	0.19698115168366	0.914635763046215	0.920720460378491	0.367653054727371
mediumorchid	PM2.5_30Days_wk36	23	0.0037037422398808	0.0169727567782423	0.0169727955831731	0.98661854387604
mediumorchid	PM2.5_90Days_wk36	22	0.119477205310801	0.536882735249334	0.538173270939943	0.59639650188339
mediumorchid	PM2.5_7Days_mth3	23	0.129870427925819	0.598521288330614	0.60022438254449	0.554779360927945
mediumorchid	PM2.5_30Days_mth3	22	0.102027222221573	0.457872793814462	0.45867314554863	0.651414274955064
mediumorchid	PM2.5_90Days_mth3	22	0.112314386999874	0.50441336836152	0.505483543261915	0.618744735042095
mediumorchid	PM2.5_7Days_mth6	21	-0.270020326266748	-1.20691699161683	1.22239774086136	0.236505313471857
mediumorchid	PM2.5_30Days_mth6	20	-0.269811030176653	-1.17376899335119	1.18879993029396	0.249966055271875
mediumorchid	PM2.5_90Days_mth6	20	-0.322466023004407	-1.41872582966908	1.44531467732447	0.165555092293008
